"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"8046",2,6,10,5,"2016-06-10","EV",20366,3701,"EWR","NJ",700,651,-9,0,0,-1,"0700-0759",31,722,824,5,825,829,4,0,0,"0800-0859",0,"",0,85,98,62,319,2,1,1
"8047",2,6,10,5,"2016-06-10","EV",20366,5413,"DTW","MI",735,756,21,21,1,1,"0700-0759",10,806,839,5,842,844,2,0,0,"0800-0859",0,"",0,67,48,33,201,1,1,1
"8130",2,6,12,7,"2016-06-12","AA",19805,1252,"DFW","TX",715,712,-3,0,0,-1,"0700-0759",18,730,1051,4,1055,1055,0,0,0,"1000-1059",0,"",0,160,163,141,1067,5,1,1
"8131",2,6,12,7,"2016-06-12","AA",19805,1426,"DFW","TX",1030,1034,4,4,0,0,"1000-1059",13,1047,1410,4,1410,1414,4,0,0,"1400-1459",0,"",0,160,160,143,1067,5,1,0
"8132",2,6,12,7,"2016-06-12","AA",19805,2458,"DFW","TX",1430,1426,-4,0,0,-1,"1400-1459",10,1436,1801,4,1810,1805,0,0,-1,"1800-1859",0,"",0,160,159,145,1067,5,0,0
"8133",2,6,12,7,"2016-06-12","AA",19805,489,"PHX","AZ",850,843,-7,0,0,-1,"0800-0859",32,915,1548,4,1557,1552,0,0,-1,"1500-1559",0,"",0,247,249,213,1814,8,1,0
"8134",2,6,12,7,"2016-06-12","AA",19805,1745,"CLT","NC",1635,1639,4,4,0,0,"1600-1659",21,1700,1756,4,1804,1800,0,0,-1,"1800-1859",0,"",0,89,81,56,366,2,0,0
"8135",2,6,12,7,"2016-06-12","AA",19805,1815,"CLT","NC",1140,1134,-6,0,0,-1,"1100-1159",21,1155,1253,5,1309,1258,0,0,-1,"1300-1359",0,"",0,89,84,58,366,2,1,0
"8136",2,6,12,7,"2016-06-12","B6",20409,1485,"BOS","MA",845,834,-11,0,0,-1,"0800-0859",24,858,1019,8,1028,1027,0,0,-1,"1000-1059",0,"",0,103,113,81,496,2,1,1
"8137",2,6,12,7,"2016-06-12","B6",20409,1885,"BOS","MA",1730,1728,-2,0,0,-1,"1700-1759",25,1753,1908,4,1916,1912,0,0,-1,"1900-1959",0,"",0,106,104,75,496,2,0,0
"8138",2,6,12,7,"2016-06-12","B6",20409,1685,"BOS","MA",1505,1509,4,4,0,0,"1500-1559",20,1529,1644,4,1646,1648,2,0,0,"1600-1659",0,"",0,101,99,75,496,2,0,0
"8139",2,6,12,7,"2016-06-12","B6",20409,1285,"BOS","MA",625,619,-6,0,0,-1,"0600-0659",18,637,802,5,808,807,0,0,-1,"0800-0859",0,"",0,103,108,85,496,2,1,1
"8140",2,6,12,7,"2016-06-12","AA",19805,1842,"CLT","NC",1310,1306,-4,0,0,-1,"1300-1359",16,1322,1421,4,1436,1425,0,0,-1,"1400-1459",0,"",0,86,79,59,366,2,0,0
"8141",2,6,12,7,"2016-06-12","WN",19393,330,"ATL","GA",805,803,-2,0,0,-1,"0800-0859",15,818,933,5,940,938,0,0,-1,"0900-0959",0,"",0,95,95,75,526,3,1,1
"8142",2,6,12,7,"2016-06-12","WN",19393,699,"FLL","FL",955,945,-10,0,0,-1,"0900-0959",17,1002,1223,7,1230,1230,0,0,0,"1200-1259",0,"",0,155,165,141,994,4,1,0
"8143",2,6,12,7,"2016-06-12","WN",19393,3564,"HOU","TX",1340,1347,7,7,0,0,"1300-1359",22,1409,1745,5,1725,1750,25,1,1,"1700-1759",0,"",0,165,183,156,1131,5,0,0
"8144",2,6,12,7,"2016-06-12","WN",19393,1137,"LAS","NV",1825,1905,40,40,1,2,"1800-1859",10,1915,200,5,130,205,35,1,2,"0001-0559",0,"",0,245,240,225,1910,8,0,1
"8145",2,6,12,7,"2016-06-12","WN",19393,1785,"LAS","NV",940,946,6,6,0,0,"0900-0959",19,1005,1648,8,1650,1656,6,0,0,"1600-1659",0,"",0,250,250,223,1910,8,1,0
"8146",2,6,12,7,"2016-06-12","WN",19393,2248,"BWI","MD",1650,1649,-1,0,0,-1,"1600-1659",10,1659,1740,4,1750,1744,0,0,-1,"1700-1759",0,"",0,60,55,41,210,1,0,0
"8147",2,6,12,7,"2016-06-12","WN",19393,1026,"DEN","CO",1150,1146,-4,0,0,-1,"1100-1159",12,1158,1635,7,1650,1642,0,0,-1,"1600-1659",0,"",0,180,176,157,1290,6,1,0
"8148",2,6,12,7,"2016-06-12","WN",19393,1123,"DEN","CO",1905,1857,-8,0,0,-1,"1900-1959",38,1935,20,4,5,24,19,1,1,"0001-0559",0,"",0,180,207,165,1290,6,0,1
"8149",2,6,12,7,"2016-06-12","WN",19393,1400,"STL","MO",1545,1553,8,8,0,0,"1500-1559",13,1606,1828,6,1825,1834,9,0,0,"1800-1859",0,"",0,100,101,82,554,3,0,0
"8150",2,6,12,7,"2016-06-12","WN",19393,1637,"TPA","FL",840,835,-5,0,0,-1,"0800-0859",11,846,1048,4,1100,1052,0,0,-1,"1100-1159",0,"",0,140,137,122,873,4,1,1
"8151",2,6,12,7,"2016-06-12","WN",19393,1371,"MDW","IL",645,639,-6,0,0,-1,"0600-0659",10,649,845,3,905,848,0,0,-2,"0900-0959",0,"",0,80,69,56,402,2,1,1
"8152",2,6,12,7,"2016-06-12","WN",19393,2146,"MDW","IL",920,916,-4,0,0,-1,"0900-0959",10,926,1120,6,1140,1126,0,0,-1,"1100-1159",0,"",0,80,70,54,402,2,1,1
"8153",2,6,12,7,"2016-06-12","WN",19393,2260,"MDW","IL",1530,1528,-2,0,0,-1,"1500-1559",17,1545,1741,6,1750,1747,0,0,-1,"1700-1759",0,"",0,80,79,56,402,2,0,0
"8154",2,6,12,7,"2016-06-12","WN",19393,6366,"PHX","AZ",1150,1229,39,39,1,2,"1100-1159",7,1236,1914,5,1845,1919,34,1,2,"1800-1859",0,"",0,235,230,218,1814,8,1,0
"8155",2,6,12,7,"2016-06-12","WN",19393,2098,"RSW","FL",1130,1129,-1,0,0,-1,"1100-1159",11,1140,1350,8,1400,1358,0,0,-1,"1400-1459",0,"",0,150,149,130,966,4,1,0
"8156",2,6,12,7,"2016-06-12","WN",19393,435,"MCO","FL",1305,1300,-5,0,0,-1,"1300-1359",8,1308,1507,6,1520,1513,0,0,-1,"1500-1559",0,"",0,135,133,119,834,4,0,0
"8157",2,6,12,7,"2016-06-12","WN",19393,1813,"MCO","FL",925,924,-1,0,0,-1,"0900-0959",13,937,1134,6,1140,1140,0,0,0,"1100-1159",0,"",0,135,136,117,834,4,1,1
"8158",2,6,12,7,"2016-06-12","WN",19393,2510,"MCO","FL",1400,1354,-6,0,0,-1,"1400-1459",6,1400,1559,5,1615,1604,0,0,-1,"1600-1659",0,"",0,135,130,119,834,4,0,0
"8159",2,6,12,7,"2016-06-12","WN",19393,3103,"MCO","FL",745,741,-4,0,0,-1,"0700-0759",6,747,945,5,955,950,0,0,-1,"0900-0959",0,"",0,130,129,118,834,4,1,1
"8160",2,6,12,7,"2016-06-12","DL",19790,1939,"ATL","GA",1237,1236,-1,0,0,-1,"1200-1259",11,1247,1405,6,1420,1411,0,0,-1,"1400-1459",0,"",0,103,95,78,526,3,0,0
"8161",2,6,12,7,"2016-06-12","DL",19790,1295,"ATL","GA",905,902,-3,0,0,-1,"0900-0959",12,914,1030,6,1044,1036,0,0,-1,"1000-1059",0,"",0,99,94,76,526,3,1,1
"8162",2,6,12,7,"2016-06-12","DL",19790,1382,"MSP","MN",1355,1347,-8,0,0,-1,"1300-1359",17,1404,1631,6,1654,1637,0,0,-2,"1600-1659",0,"",0,119,110,87,726,3,0,0
"8163",2,6,12,7,"2016-06-12","DL",19790,1383,"ATL","GA",1730,1730,0,0,0,0,"1700-1759",12,1742,1859,6,1918,1905,0,0,-1,"1900-1959",0,"",0,108,95,77,526,3,0,0
"8164",2,6,12,7,"2016-06-12","DL",19790,1462,"ATL","GA",1528,1527,-1,0,0,-1,"1500-1559",22,1549,1703,6,1722,1709,0,0,-1,"1700-1759",0,"",0,114,102,74,526,3,0,0
"8165",2,6,12,7,"2016-06-12","DL",19790,1560,"ATL","GA",1355,1353,-2,0,0,-1,"1300-1359",11,1404,1519,5,1543,1524,0,0,-2,"1500-1559",0,"",0,108,91,75,526,3,0,0
"8166",2,6,12,7,"2016-06-12","DL",19790,1599,"ATL","GA",1105,1103,-2,0,0,-1,"1100-1159",15,1118,1235,5,1246,1240,0,0,-1,"1200-1259",0,"",0,101,97,77,526,3,1,0
"8167",2,6,12,7,"2016-06-12","DL",19790,975,"ATL","GA",727,726,-1,0,0,-1,"0700-0759",14,740,856,5,907,901,0,0,-1,"0900-0959",0,"",0,100,95,76,526,3,1,1
"8168",2,6,12,7,"2016-06-12","EV",20366,4026,"EWR","NJ",1316,1314,-2,0,0,-1,"1300-1359",21,1335,1437,6,1441,1443,2,0,0,"1400-1459",0,"",0,85,89,62,319,2,0,0
"8169",2,6,12,7,"2016-06-12","EV",20366,4045,"ORD","IL",730,724,-6,0,0,-1,"0700-0759",13,737,935,5,959,940,0,0,-2,"0900-0959",0,"",0,89,76,58,413,2,1,1
"8170",2,6,12,7,"2016-06-12","EV",20366,4171,"ORD","IL",1040,1034,-6,0,0,-1,"1000-1059",16,1050,1251,7,1309,1258,0,0,-1,"1300-1359",0,"",0,89,84,61,413,2,1,0
"8171",2,6,12,7,"2016-06-12","EV",20366,5108,"LGA","NY",1330,1325,-5,0,0,-1,"1300-1359",23,1348,1448,7,1518,1455,0,0,-2,"1500-1559",0,"",0,108,90,60,335,2,0,0
"8172",2,6,12,7,"2016-06-12","EV",20366,5390,"DTW","MI",1740,1736,-4,0,0,-1,"1700-1759",12,1748,1821,4,1846,1825,0,0,-2,"1800-1859",0,"",0,66,49,33,201,1,0,0
"8173",2,6,12,7,"2016-06-12","EV",20366,5298,"LGA","NY",1729,1724,-5,0,0,-1,"1700-1759",51,1815,1912,5,1912,1917,5,0,0,"1900-1959",0,"",0,103,113,57,335,2,0,0
"8174",2,6,12,7,"2016-06-12","EV",20366,5320,"LGA","NY",1105,1133,28,28,1,1,"1100-1159",36,1209,1303,6,1254,1309,15,1,1,"1200-1259",0,"",0,109,96,54,335,2,1,0
"8175",2,6,12,7,"2016-06-12","UA",19977,648,"DEN","CO",1014,1008,-6,0,0,-1,"1000-1059",20,1028,1503,5,1516,1508,0,0,-1,"1500-1559",0,"",0,182,180,155,1290,6,1,0
"8176",2,6,12,7,"2016-06-12","UA",19977,734,"ORD","IL",1352,1424,32,32,1,2,"1300-1359",12,1436,1633,5,1629,1638,9,0,0,"1600-1659",0,"",0,97,74,57,413,2,0,0
"8251",2,6,13,1,"2016-06-13","AA",19805,1252,"DFW","TX",715,714,-1,0,0,-1,"0700-0759",17,731,1049,3,1055,1052,0,0,-1,"1000-1059",0,"",0,160,158,138,1067,5,1,1
"8252",2,6,13,1,"2016-06-13","AA",19805,1426,"DFW","TX",1030,1213,103,103,1,6,"1000-1059",29,1242,1601,3,1410,1604,114,1,7,"1400-1459",0,"",0,160,171,139,1067,5,1,0
"8253",2,6,13,1,"2016-06-13","AA",19805,489,"PHX","AZ",850,918,28,28,1,1,"0800-0859",21,939,1611,5,1557,1616,19,1,1,"1500-1559",0,"",0,247,238,212,1814,8,1,0
"8254",2,6,13,1,"2016-06-13","AA",19805,1677,"CLT","NC",945,943,-2,0,0,-1,"0900-0959",32,1015,1113,4,1116,1117,1,0,0,"1100-1159",0,"",0,91,94,58,366,2,1,1
"8255",2,6,13,1,"2016-06-13","AA",19805,1745,"CLT","NC",1635,1657,22,22,1,1,"1600-1659",20,1717,1812,4,1804,1816,12,0,0,"1800-1859",0,"",0,89,79,55,366,2,0,0
"8256",2,6,13,1,"2016-06-13","AA",19805,1840,"CLT","NC",1815,1815,0,0,0,0,"1800-1859",24,1839,1943,4,1943,1947,4,0,0,"1900-1959",0,"",0,88,92,64,366,2,0,0
"8257",2,6,13,1,"2016-06-13","AA",19805,1842,"CLT","NC",1310,1339,29,29,1,1,"1300-1359",13,1352,1451,4,1436,1455,19,1,1,"1400-1459",0,"",0,86,76,59,366,2,0,0
"8258",2,6,13,1,"2016-06-13","AA",19805,1904,"CLT","NC",800,753,-7,0,0,-1,"0800-0859",22,815,913,5,929,918,0,0,-1,"0900-0959",0,"",0,89,85,58,366,2,1,1
"8259",2,6,13,1,"2016-06-13","AA",19805,1983,"PHL","PA",1825,1823,-2,0,0,-1,"1800-1859",23,1846,1933,4,1956,1937,0,0,-2,"1900-1959",0,"",0,91,74,47,268,2,0,0
"8260",2,6,13,1,"2016-06-13","B6",20409,1485,"BOS","MA",845,834,-11,0,0,-1,"0800-0859",26,900,1014,5,1028,1019,0,0,-1,"1000-1059",0,"",0,103,105,74,496,2,1,1
"8261",2,6,13,1,"2016-06-13","B6",20409,1885,"BOS","MA",1730,1718,-12,0,0,-1,"1700-1759",26,1744,1901,5,1916,1906,0,0,-1,"1900-1959",0,"",0,106,108,77,496,2,0,0
"8262",2,6,13,1,"2016-06-13","B6",20409,1685,"BOS","MA",1505,1501,-4,0,0,-1,"1500-1559",17,1518,1633,4,1646,1637,0,0,-1,"1600-1659",0,"",0,101,96,75,496,2,0,0
"8263",2,6,13,1,"2016-06-13","B6",20409,1285,"BOS","MA",625,627,2,2,0,0,"0600-0659",16,643,756,5,808,801,0,0,-1,"0800-0859",0,"",0,103,94,73,496,2,1,1
"8264",2,6,13,1,"2016-06-13","WN",19393,1137,"LAS","NV",1825,1838,13,13,0,0,"1800-1859",11,1849,125,4,130,129,0,0,-1,"0001-0559",0,"",0,245,231,216,1910,8,0,1
"8265",2,6,13,1,"2016-06-13","WN",19393,1785,"LAS","NV",940,938,-2,0,0,-1,"0900-0959",14,952,1630,7,1650,1637,0,0,-1,"1600-1659",0,"",0,250,239,218,1910,8,1,0
"8266",2,6,13,1,"2016-06-13","WN",19393,435,"MCO","FL",1305,1259,-6,0,0,-1,"1300-1359",11,1310,1506,5,1520,1511,0,0,-1,"1500-1559",0,"",0,135,132,116,834,4,0,0
"8267",2,6,13,1,"2016-06-13","WN",19393,1813,"MCO","FL",925,919,-6,0,0,-1,"0900-0959",11,930,1125,5,1140,1130,0,0,-1,"1100-1159",0,"",0,135,131,115,834,4,1,1
"8268",2,6,13,1,"2016-06-13","WN",19393,2510,"MCO","FL",1400,1354,-6,0,0,-1,"1400-1459",11,1405,1605,6,1615,1611,0,0,-1,"1600-1659",0,"",0,135,137,120,834,4,0,0
"8269",2,6,13,1,"2016-06-13","WN",19393,3103,"MCO","FL",745,742,-3,0,0,-1,"0700-0759",8,750,948,8,955,956,1,0,0,"0900-0959",0,"",0,130,134,118,834,4,1,1
"8270",2,6,13,1,"2016-06-13","WN",19393,1838,"BWI","MD",845,912,27,27,1,1,"0800-0859",10,922,957,6,950,1003,13,0,0,"0900-0959",0,"",0,65,51,35,210,1,1,1
"8271",2,6,13,1,"2016-06-13","WN",19393,2248,"BWI","MD",1650,1710,20,20,1,1,"1600-1659",15,1725,1805,8,1750,1813,23,1,1,"1700-1759",0,"",0,60,63,40,210,1,0,0
"8272",2,6,13,1,"2016-06-13","WN",19393,2790,"DEN","CO",1150,1149,-1,0,0,-1,"1100-1159",11,1200,1629,7,1650,1636,0,0,-1,"1600-1659",0,"",0,180,167,149,1290,6,1,0
"8273",2,6,13,1,"2016-06-13","WN",19393,699,"FLL","FL",955,955,0,0,0,0,"0900-0959",16,1011,1227,6,1230,1233,3,0,0,"1200-1259",0,"",0,155,158,136,994,4,1,0
"8274",2,6,13,1,"2016-06-13","WN",19393,3564,"HOU","TX",1340,1340,0,0,0,0,"1300-1359",8,1348,1717,6,1725,1723,0,0,-1,"1700-1759",0,"",0,165,163,149,1131,5,0,0
"8275",2,6,13,1,"2016-06-13","WN",19393,330,"ATL","GA",805,804,-1,0,0,-1,"0800-0859",15,819,938,6,940,944,4,0,0,"0900-0959",0,"",0,95,100,79,526,3,1,1
"8276",2,6,13,1,"2016-06-13","WN",19393,1358,"PHX","AZ",1150,1153,3,3,0,0,"1100-1159",7,1200,1830,3,1845,1833,0,0,-1,"1800-1859",0,"",0,235,220,210,1814,8,1,0
"8277",2,6,13,1,"2016-06-13","WN",19393,2098,"RSW","FL",1130,1125,-5,0,0,-1,"1100-1159",10,1135,1344,8,1400,1352,0,0,-1,"1400-1459",0,"",0,150,147,129,966,4,1,0
"8278",2,6,13,1,"2016-06-13","WN",19393,1400,"STL","MO",1545,1556,11,11,0,0,"1500-1559",9,1605,1824,5,1825,1829,4,0,0,"1800-1859",0,"",0,100,93,79,554,3,0,0
"8279",2,6,13,1,"2016-06-13","WN",19393,1637,"TPA","FL",840,835,-5,0,0,-1,"0800-0859",19,854,1052,5,1100,1057,0,0,-1,"1100-1159",0,"",0,140,142,118,873,4,1,1
"8280",2,6,13,1,"2016-06-13","WN",19393,1371,"MDW","IL",645,644,-1,0,0,-1,"0600-0659",6,650,843,4,905,847,0,0,-2,"0900-0959",0,"",0,80,63,53,402,2,1,1
"8281",2,6,13,1,"2016-06-13","WN",19393,2146,"MDW","IL",920,920,0,0,0,0,"0900-0959",15,935,1130,7,1140,1137,0,0,-1,"1100-1159",0,"",0,80,77,55,402,2,1,1
"8282",2,6,13,1,"2016-06-13","WN",19393,2260,"MDW","IL",1530,1547,17,17,1,1,"1500-1559",9,1556,1751,8,1750,1759,9,0,0,"1700-1759",0,"",0,80,72,55,402,2,0,0
"8283",2,6,13,1,"2016-06-13","DL",19790,975,"ATL","GA",727,725,-2,0,0,-1,"0700-0759",16,741,900,6,907,906,0,0,-1,"0900-0959",0,"",0,100,101,79,526,3,1,1
"8284",2,6,13,1,"2016-06-13","DL",19790,1295,"ATL","GA",905,902,-3,0,0,-1,"0900-0959",12,914,1032,6,1044,1038,0,0,-1,"1000-1059",0,"",0,99,96,78,526,3,1,1
"8285",2,6,13,1,"2016-06-13","DL",19790,1382,"MSP","MN",1355,1402,7,7,0,0,"1300-1359",15,1417,1646,9,1654,1655,1,0,0,"1600-1659",0,"",0,119,113,89,726,3,0,0
"8286",2,6,13,1,"2016-06-13","DL",19790,1383,"ATL","GA",1730,1728,-2,0,0,-1,"1700-1759",14,1742,1858,5,1918,1903,0,0,-1,"1900-1959",0,"",0,108,95,76,526,3,0,0
"8287",2,6,13,1,"2016-06-13","DL",19790,1462,"ATL","GA",1526,1520,-6,0,0,-1,"1500-1559",38,1558,1713,12,1720,1725,5,0,0,"1700-1759",0,"",0,114,125,75,526,3,0,0
"8288",2,6,13,1,"2016-06-13","DL",19790,1560,"ATL","GA",1355,1350,-5,0,0,-1,"1300-1359",19,1409,1522,3,1543,1525,0,0,-2,"1500-1559",0,"",0,108,95,73,526,3,0,0
"8289",2,6,13,1,"2016-06-13","DL",19790,1599,"ATL","GA",1105,1059,-6,0,0,-1,"1100-1159",22,1121,1238,3,1246,1241,0,0,-1,"1200-1259",0,"",0,101,102,77,526,3,1,0
"8290",2,6,13,1,"2016-06-13","DL",19790,1939,"ATL","GA",1237,1237,0,0,0,0,"1200-1259",16,1253,1407,5,1420,1412,0,0,-1,"1400-1459",0,"",0,103,95,74,526,3,0,0
"8291",2,6,13,1,"2016-06-13","DL",19790,2830,"DTW","MI",1740,1731,-9,0,0,-1,"1700-1759",19,1750,1828,5,1847,1833,0,0,-1,"1800-1859",0,"",0,67,62,38,201,1,0,0
"8292",2,6,13,1,"2016-06-13","EV",20366,3701,"EWR","NJ",700,658,-2,0,0,-1,"0700-0759",18,716,813,5,825,818,0,0,-1,"0800-0859",0,"",0,85,80,57,319,2,1,1
"8293",2,6,13,1,"2016-06-13","EV",20366,4026,"EWR","NJ",1325,1345,20,20,1,1,"1300-1359",15,1400,1455,6,1450,1501,11,0,0,"1400-1459",0,"",0,85,76,55,319,2,0,0
"8294",2,6,13,1,"2016-06-13","EV",20366,5329,"LGA","NY",1329,1527,118,118,1,7,"1300-1359",88,1655,1756,7,1517,1803,166,1,11,"1500-1559",0,"",0,108,156,61,335,2,0,0
"8295",2,6,13,1,"2016-06-13","EV",20366,5413,"DTW","MI",735,731,-4,0,0,-1,"0700-0759",20,751,829,7,842,836,0,0,-1,"0800-0859",0,"",0,67,65,38,201,1,1,1
"8296",2,6,13,1,"2016-06-13","EV",20366,5320,"LGA","NY",1105,1105,0,0,0,0,"1100-1159",43,1148,1240,3,1254,1243,0,0,-1,"1200-1259",0,"",0,109,98,52,335,2,1,0
"8297",2,6,13,1,"2016-06-13","OO",20304,5230,"ORD","IL",1040,1038,-2,0,0,-1,"1000-1059",17,1055,1255,6,1309,1301,0,0,-1,"1300-1359",0,"",0,89,83,60,413,2,1,0
"8298",2,6,13,1,"2016-06-13","OO",20304,5567,"ORD","IL",730,723,-7,0,0,-1,"0700-0759",12,735,936,4,959,940,0,0,-2,"0900-0959",0,"",0,89,77,61,413,2,1,1
"8299",2,6,13,1,"2016-06-13","UA",19977,648,"DEN","CO",1005,1001,-4,0,0,-1,"1000-1059",16,1017,1443,6,1507,1449,0,0,-2,"1500-1559",0,"",0,182,168,146,1290,6,1,0
"8300",2,6,13,1,"2016-06-13","UA",19977,734,"ORD","IL",1353,1352,-1,0,0,-1,"1300-1359",44,1436,1635,4,1630,1639,9,0,0,"1600-1659",0,"",0,97,107,59,413,2,0,0
"8389",2,6,15,3,"2016-06-15","AA",19805,1252,"DFW","TX",715,708,-7,0,0,-1,"0700-0759",15,723,1031,4,1055,1035,0,0,-2,"1000-1059",0,"",0,160,147,128,1067,5,1,1
"8390",2,6,15,3,"2016-06-15","AA",19805,1426,"DFW","TX",1030,1025,-5,0,0,-1,"1000-1059",13,1038,1350,6,1410,1356,0,0,-1,"1400-1459",0,"",0,160,151,132,1067,5,1,0
"8391",2,6,15,3,"2016-06-15","AA",19805,2458,"DFW","TX",1430,1525,55,55,1,3,"1400-1459",11,1536,1853,4,1810,1857,47,1,3,"1800-1859",0,"",0,160,152,137,1067,5,0,0
"8392",2,6,15,3,"2016-06-15","AA",19805,1842,"CLT","NC",1310,1309,-1,0,0,-1,"1300-1359",12,1321,1421,6,1436,1427,0,0,-1,"1400-1459",0,"",0,86,78,60,366,2,0,0
"8393",2,6,15,3,"2016-06-15","AA",19805,1904,"CLT","NC",800,757,-3,0,0,-1,"0800-0859",20,817,918,6,929,924,0,0,-1,"0900-0959",0,"",0,89,87,61,366,2,1,1
"8394",2,6,15,3,"2016-06-15","B6",20409,1485,"BOS","MA",845,834,-11,0,0,-1,"0800-0859",19,853,1012,4,1028,1016,0,0,-1,"1000-1059",0,"",0,103,102,79,496,2,1,1
"8395",2,6,15,3,"2016-06-15","B6",20409,1885,"BOS","MA",1730,1725,-5,0,0,-1,"1700-1759",36,1801,1913,4,1916,1917,1,0,0,"1900-1959",0,"",0,106,112,72,496,2,0,0
"8396",2,6,15,3,"2016-06-15","B6",20409,1685,"BOS","MA",1505,1512,7,7,0,0,"1500-1559",16,1528,1643,4,1646,1647,1,0,0,"1600-1659",0,"",0,101,95,75,496,2,0,0
"8397",2,6,15,3,"2016-06-15","B6",20409,1285,"BOS","MA",625,618,-7,0,0,-1,"0600-0659",16,634,752,4,808,756,0,0,-1,"0800-0859",0,"",0,103,98,78,496,2,1,1
"8398",2,6,15,3,"2016-06-15","AA",19805,489,"PHX","AZ",850,847,-3,0,0,-1,"0800-0859",45,932,1608,5,1557,1613,16,1,1,"1500-1559",0,"",0,247,266,216,1814,8,1,0
"8399",2,6,15,3,"2016-06-15","AA",19805,1677,"CLT","NC",945,940,-5,0,0,-1,"0900-0959",51,1031,1134,7,1116,1141,25,1,1,"1100-1159",0,"",0,91,121,63,366,2,1,1
"8400",2,6,15,3,"2016-06-15","AA",19805,1745,"CLT","NC",1635,1753,78,78,1,5,"1600-1659",28,1821,1919,4,1804,1923,79,1,5,"1800-1859",0,"",0,89,90,58,366,2,0,0
"8401",2,6,15,3,"2016-06-15","UA",19977,648,"DEN","CO",1005,1005,0,0,0,0,"1000-1059",18,1023,1452,6,1507,1458,0,0,-1,"1500-1559",0,"",0,182,173,149,1290,6,1,0
"8402",2,6,15,3,"2016-06-15","WN",19393,435,"MCO","FL",1305,1306,1,1,0,0,"1300-1359",11,1317,1509,7,1520,1516,0,0,-1,"1500-1559",0,"",0,135,130,112,834,4,0,0
"8403",2,6,15,3,"2016-06-15","WN",19393,1813,"MCO","FL",925,1049,84,84,1,5,"0900-0959",6,1055,1250,3,1140,1253,73,1,4,"1100-1159",0,"",0,135,124,115,834,4,1,1
"8404",2,6,15,3,"2016-06-15","WN",19393,2510,"MCO","FL",1400,1355,-5,0,0,-1,"1400-1459",13,1408,1603,6,1615,1609,0,0,-1,"1600-1659",0,"",0,135,134,115,834,4,0,0
"8405",2,6,15,3,"2016-06-15","WN",19393,3103,"MCO","FL",745,740,-5,0,0,-1,"0700-0759",5,745,941,3,955,944,0,0,-1,"0900-0959",0,"",0,130,124,116,834,4,1,1
"8406",2,6,15,3,"2016-06-15","WN",19393,1371,"MDW","IL",645,851,126,126,1,8,"0600-0659",28,919,1115,4,905,1119,134,1,8,"0900-0959",0,"",0,80,88,56,402,2,1,1
"8407",2,6,15,3,"2016-06-15","WN",19393,2146,"MDW","IL",920,939,19,19,1,1,"0900-0959",8,947,1140,7,1140,1147,7,0,0,"1100-1159",0,"",0,80,68,53,402,2,1,1
"8408",2,6,15,3,"2016-06-15","WN",19393,2260,"MDW","IL",1530,1530,0,0,0,0,"1500-1559",9,1539,1733,8,1750,1741,0,0,-1,"1700-1759",0,"",0,80,71,54,402,2,0,0
"8409",2,6,15,3,"2016-06-15","WN",19393,2790,"DEN","CO",1150,1150,0,0,0,0,"1100-1159",11,1201,1630,6,1650,1636,0,0,-1,"1600-1659",0,"",0,180,166,149,1290,6,1,0
"8410",2,6,15,3,"2016-06-15","WN",19393,699,"FLL","FL",955,950,-5,0,0,-1,"0900-0959",15,1005,1218,2,1230,1220,0,0,-1,"1200-1259",0,"",0,155,150,133,994,4,1,0
"8411",2,6,15,3,"2016-06-15","WN",19393,3564,"HOU","TX",1340,1339,-1,0,0,-1,"1300-1359",7,1346,1705,9,1725,1714,0,0,-1,"1700-1759",0,"",0,165,155,139,1131,5,0,0
"8412",2,6,15,3,"2016-06-15","WN",19393,1137,"LAS","NV",1825,1837,12,12,0,0,"1800-1859",10,1847,122,5,130,127,0,0,-1,"0001-0559",0,"",0,245,230,215,1910,8,0,1
"8413",2,6,15,3,"2016-06-15","WN",19393,1785,"LAS","NV",940,946,6,6,0,0,"0900-0959",12,958,1635,6,1650,1641,0,0,-1,"1600-1659",0,"",0,250,235,217,1910,8,1,0
"8414",2,6,15,3,"2016-06-15","WN",19393,1637,"TPA","FL",840,838,-2,0,0,-1,"0800-0859",17,855,1057,3,1100,1100,0,0,0,"1100-1159",0,"",0,140,142,122,873,4,1,1
"8415",2,6,15,3,"2016-06-15","WN",19393,330,"ATL","GA",805,836,31,31,1,2,"0800-0859",12,848,1000,3,940,1003,23,1,1,"0900-0959",0,"",0,95,87,72,526,3,1,1
