"","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","DEP_AM_PM","ARR_AM_PM"
"10624",3,8,3,3,"2016-08-03","AA",19805,1252,"DFW","TX","PIT","PA",715,709,-6,0,0,-1,"0700-0759",20,729,1045,6,1056,1051,0,0,-1,"1000-1059",0,"",0,161,162,136,1067,5,1,1
"10625",3,8,3,3,"2016-08-03","AA",19805,1904,"CLT","NC","PIT","PA",800,759,-1,0,0,-1,"0800-0859",19,818,913,2,929,915,0,0,-1,"0900-0959",0,"",0,89,76,55,366,2,1,1
"10626",3,8,3,3,"2016-08-03","AA",19805,1677,"CLT","NC","PIT","PA",945,940,-5,0,0,-1,"0900-0959",23,1003,1105,5,1116,1110,0,0,-1,"1100-1159",0,"",0,91,90,62,366,2,1,1
"10627",3,8,3,3,"2016-08-03","B6",20409,1285,"BOS","MA","PIT","PA",625,616,-9,0,0,-1,"0600-0659",11,627,745,4,806,749,0,0,-2,"0800-0859",0,"",0,101,93,78,496,2,1,1
"10628",3,8,3,3,"2016-08-03","B6",20409,1485,"BOS","MA","PIT","PA",855,847,-8,0,0,-1,"0800-0859",16,903,1024,8,1039,1032,0,0,-1,"1000-1059",0,"",0,104,105,81,496,2,1,1
"10629",3,8,3,3,"2016-08-03","DL",19790,1295,"ATL","GA","PIT","PA",904,902,-2,0,0,-1,"0900-0959",15,917,1032,8,1043,1040,0,0,-1,"1000-1059",0,"",0,99,98,75,526,3,1,1
"10630",3,8,3,3,"2016-08-03","DL",19790,1599,"ATL","GA","PIT","PA",1107,1106,-1,0,0,-1,"1100-1159",19,1125,1235,8,1248,1243,0,0,-1,"1200-1259",0,"",0,101,97,70,526,3,1,0
"10631",3,8,3,3,"2016-08-03","OO",20304,5537,"ORD","IL","PIT","PA",730,835,65,65,1,4,"0700-0759",17,852,1050,7,959,1057,58,1,3,"0900-0959",0,"",0,89,82,58,413,2,1,1
"10632",3,8,3,3,"2016-08-03","WN",19393,330,"ATL","GA","PIT","PA",805,801,-4,0,0,-1,"0800-0859",36,837,952,7,940,959,19,1,1,"0900-0959",0,"",0,95,118,75,526,3,1,1
"10633",3,8,3,3,"2016-08-03","WN",19393,1838,"BWI","MD","PIT","PA",845,843,-2,0,0,-1,"0800-0859",12,855,934,7,950,941,0,0,-1,"0900-0959",0,"",0,65,58,39,210,1,1,1
"10634",3,8,3,3,"2016-08-03","WN",19393,1813,"MCO","FL","PIT","PA",925,920,-5,0,0,-1,"0900-0959",6,926,1126,6,1140,1132,0,0,-1,"1100-1159",0,"",0,135,132,120,834,4,1,1
"10635",3,8,3,3,"2016-08-03","WN",19393,1371,"MDW","IL","PIT","PA",645,647,2,2,0,0,"0600-0659",6,653,848,4,905,852,0,0,-1,"0900-0959",0,"",0,80,65,55,402,2,1,1
"10636",3,8,3,3,"2016-08-03","WN",19393,2146,"MDW","IL","PIT","PA",920,921,1,1,0,0,"0900-0959",9,930,1123,7,1140,1130,0,0,-1,"1100-1159",0,"",0,80,69,53,402,2,1,1
"10637",3,8,3,3,"2016-08-03","WN",19393,699,"FLL","FL","PIT","PA",955,948,-7,0,0,-1,"0900-0959",11,959,1215,6,1230,1221,0,0,-1,"1200-1259",0,"",0,155,153,136,994,4,1,0
"10638",3,8,3,3,"2016-08-03","WN",19393,1637,"TPA","FL","PIT","PA",840,838,-2,0,0,-1,"0800-0859",8,846,1052,8,1100,1100,0,0,0,"1100-1159",0,"",0,140,142,126,873,4,1,1
"10639",3,8,3,3,"2016-08-03","DL",19790,975,"ATL","GA","PIT","PA",712,821,69,69,1,4,"0700-0759",35,856,1008,7,852,1015,83,1,5,"0800-0859",0,"",0,100,114,72,526,3,1,1
"10640",3,8,3,3,"2016-08-03","EV",20366,3701,"EWR","NJ","PIT","PA",700,653,-7,0,0,-1,"0700-0759",18,711,804,6,825,810,0,0,-1,"0800-0859",0,"",0,85,77,53,319,2,1,1
"10641",3,8,3,3,"2016-08-03","EV",20366,4033,"ORD","IL","PIT","PA",1051,1043,-8,0,0,-1,"1000-1059",16,1059,1303,7,1320,1310,0,0,-1,"1300-1359",0,"",0,89,87,64,413,2,1,0
"10642",3,8,3,3,"2016-08-03","EV",20366,5104,"LGA","NY","PIT","PA",1105,1050,-15,0,0,-1,"1100-1159",38,1128,1222,5,1252,1227,0,0,-2,"1200-1259",0,"",0,107,97,54,335,2,1,0
"10643",3,8,3,3,"2016-08-03","F9",20436,1516,"ATL","GA","PIT","PA",1130,1134,4,4,0,0,"1100-1159",22,1156,1311,13,1313,1324,11,0,0,"1300-1359",0,"",0,103,110,75,526,3,1,0
"10644",3,8,4,4,"2016-08-04","AA",19805,1347,"PIT","PA","DFW","TX",600,549,-11,0,0,-1,"0600-0659",11,600,719,10,756,729,0,0,-2,"0700-0759",0,"",0,176,160,139,1067,5,1,1
"10645",3,8,4,4,"2016-08-04","AA",19805,2186,"PIT","PA","DFW","TX",800,753,-7,0,0,-1,"0800-0859",10,803,927,15,955,942,0,0,-1,"0900-0959",0,"",0,175,169,144,1067,5,1,1
"10646",3,8,4,4,"2016-08-04","AA",19805,1784,"PIT","PA","CLT","NC",700,707,7,7,0,0,"0700-0759",12,719,825,10,828,835,7,0,0,"0800-0859",0,"",0,88,88,66,366,2,1,1
"10647",3,8,4,4,"2016-08-04","AA",19805,525,"PIT","PA","CLT","NC",520,1055,335,335,1,12,"0001-0559",12,1107,1213,7,639,1220,341,1,12,"0600-0659",0,"",0,79,85,66,366,2,1,1
"10648",3,8,4,4,"2016-08-04","AA",19805,588,"PIT","PA","PHX","AZ",729,728,-1,0,0,-1,"0700-0759",14,742,832,38,900,910,10,0,0,"0900-0959",0,"",0,271,282,230,1814,8,1,1
"10649",3,8,4,4,"2016-08-04","AA",19805,727,"PIT","PA","LAX","CA",640,641,1,1,0,0,"0600-0659",30,711,836,26,846,902,16,1,1,"0800-0859",0,"",0,306,321,265,2136,9,1,1
"10650",3,8,4,4,"2016-08-04","AA",19805,1933,"PIT","PA","PHL","PA",710,708,-2,0,0,-1,"0700-0759",22,730,818,7,836,825,0,0,-1,"0800-0859",0,"",0,86,77,48,268,2,1,1
"10651",3,8,4,4,"2016-08-04","AA",19805,2065,"PIT","PA","CLT","NC",849,847,-2,0,0,-1,"0800-0859",11,858,1008,14,1023,1022,0,0,-1,"1000-1059",0,"",0,94,95,70,366,2,1,1
"10652",3,8,4,4,"2016-08-04","B6",20409,1286,"PIT","PA","BOS","MA",844,839,-5,0,0,-1,"0800-0859",8,847,1004,4,1014,1008,0,0,-1,"1000-1059",0,"",0,90,89,77,496,2,1,1
"10653",3,8,4,4,"2016-08-04","B6",20409,2007,"PIT","PA","FLL","FL",700,658,-2,0,0,-1,"0700-0759",9,707,918,6,943,924,0,0,-2,"0900-0959",0,"",0,163,146,131,994,4,1,1
"10654",3,8,4,4,"2016-08-04","UA",19977,606,"PIT","PA","SFO","CA",738,736,-2,0,0,-1,"0700-0759",11,747,927,8,1000,935,0,0,-2,"1000-1059",0,"",0,322,299,280,2254,10,1,1
"10655",3,8,4,4,"2016-08-04","UA",19977,773,"PIT","PA","DEN","CO",904,908,4,4,0,0,"0900-0959",26,934,1017,4,1024,1021,0,0,-1,"1000-1059",0,"",0,200,193,163,1290,6,1,1
"10656",3,8,4,4,"2016-08-04","UA",19977,1164,"PIT","PA","ORD","IL",640,636,-4,0,0,-1,"0600-0659",16,652,654,11,715,705,0,0,-1,"0700-0759",0,"",0,95,89,62,413,2,1,1
"10657",3,8,4,4,"2016-08-04","WN",19393,2907,"PIT","PA","ATL","GA",720,716,-4,0,0,-1,"0700-0759",8,724,850,10,900,900,0,0,0,"0900-0959",0,"",0,100,104,86,526,3,1,1
"10658",3,8,4,4,"2016-08-04","WN",19393,1389,"PIT","PA","BNA","TN",630,626,-4,0,0,-1,"0600-0659",8,634,640,5,700,645,0,0,-1,"0700-0759",0,"",0,90,79,66,462,2,1,1
"10659",3,8,4,4,"2016-08-04","WN",19393,961,"PIT","PA","BWI","MD",535,534,-1,0,0,-1,"0001-0559",10,544,622,13,635,635,0,0,0,"0600-0659",0,"",0,60,61,38,210,1,1,1
"10660",3,8,4,4,"2016-08-04","WN",19393,1448,"PIT","PA","FLL","FL",745,741,-4,0,0,-1,"0700-0759",9,750,1000,4,1020,1004,0,0,-2,"1000-1059",0,"",0,155,143,130,994,4,1,1
"10661",3,8,4,4,"2016-08-04","WN",19393,2155,"PIT","PA","LAS","NV",620,615,-5,0,0,-1,"0600-0659",33,648,740,6,750,746,0,0,-1,"0700-0759",0,"",0,270,271,232,1910,8,1,1
"10662",3,8,4,4,"2016-08-04","WN",19393,2073,"PIT","PA","MCO","FL",820,835,15,15,1,1,"0800-0859",9,844,1035,7,1030,1042,12,0,0,"1000-1059",0,"",0,130,127,111,834,4,1,1
"10663",3,8,4,4,"2016-08-04","WN",19393,2183,"PIT","PA","MDW","IL",800,804,4,4,0,0,"0800-0859",8,812,810,6,830,816,0,0,-1,"0800-0859",0,"",0,90,72,58,402,2,1,1
"10664",3,8,4,4,"2016-08-04","WN",19393,6242,"PIT","PA","MDW","IL",555,552,-3,0,0,-1,"0001-0559",14,606,606,5,620,611,0,0,-1,"0600-0659",0,"",0,85,79,60,402,2,1,1
"10665",3,8,4,4,"2016-08-04","WN",19393,2475,"PIT","PA","RSW","FL",520,517,-3,0,0,-1,"0001-0559",9,526,738,4,750,742,0,0,-1,"0700-0759",0,"",0,150,145,132,966,4,1,1
"10666",3,8,4,4,"2016-08-04","WN",19393,3378,"PIT","PA","TPA","FL",700,659,-1,0,0,-1,"0700-0759",11,710,900,5,920,905,0,0,-1,"0900-0959",0,"",0,140,126,110,873,4,1,1
"10667",3,8,4,4,"2016-08-04","DL",19790,2290,"PIT","PA","ATL","GA",600,600,0,0,0,0,"0600-0659",9,609,725,7,744,732,0,0,-1,"0700-0759",0,"",0,104,92,76,526,3,1,1
"10668",3,8,4,4,"2016-08-04","DL",19790,2494,"PIT","PA","DTW","MI",632,628,-4,0,0,-1,"0600-0659",22,650,726,8,743,734,0,0,-1,"0700-0759",0,"",0,71,66,36,201,1,1,1
"10669",3,8,4,4,"2016-08-04","DL",19790,1524,"PIT","PA","MSP","MN",645,702,17,17,1,1,"0600-0659",29,731,847,1,756,848,52,1,3,"0700-0759",0,"",0,131,166,136,726,3,1,1
"10670",3,8,4,4,"2016-08-04","DL",19790,1209,"PIT","PA","ATL","GA",700,657,-3,0,0,-1,"0700-0759",9,706,829,8,853,837,0,0,-2,"0800-0859",0,"",0,113,100,83,526,3,1,1
"10671",3,8,4,4,"2016-08-04","EV",20366,4422,"PIT","PA","EWR","NJ",905,858,-7,0,0,-1,"0900-0959",9,907,1003,11,1030,1014,0,0,-2,"1000-1059",0,"",0,85,76,56,319,2,1,1
"10672",3,8,4,4,"2016-08-04","F9",20436,275,"PIT","PA","DEN","CO",900,854,-6,0,0,-1,"0900-0959",10,904,950,13,1021,1003,0,0,-2,"1000-1059",0,"",0,201,189,166,1290,6,1,1
"10673",3,8,4,4,"2016-08-04","AA",19805,1904,"CLT","NC","PIT","PA",800,755,-5,0,0,-1,"0800-0859",20,815,912,5,929,917,0,0,-1,"0900-0959",0,"",0,89,82,57,366,2,1,1
"10674",3,8,4,4,"2016-08-04","B6",20409,1285,"BOS","MA","PIT","PA",625,618,-7,0,0,-1,"0600-0659",13,631,751,3,806,754,0,0,-1,"0800-0859",0,"",0,101,96,80,496,2,1,1
"10675",3,8,4,4,"2016-08-04","WN",19393,1371,"MDW","IL","PIT","PA",645,645,0,0,0,0,"0600-0659",9,654,848,4,905,852,0,0,-1,"0900-0959",0,"",0,80,67,54,402,2,1,1
"10676",3,8,4,4,"2016-08-04","DL",19790,975,"ATL","GA","PIT","PA",712,708,-4,0,0,-1,"0700-0759",13,721,834,4,852,838,0,0,-1,"0800-0859",0,"",0,100,90,73,526,3,1,1
"10677",3,8,4,4,"2016-08-04","EV",20366,3701,"EWR","NJ","PIT","PA",700,657,-3,0,0,-1,"0700-0759",24,721,819,7,825,826,1,0,0,"0800-0859",0,"",0,85,89,58,319,2,1,1
"10678",3,8,5,5,"2016-08-05","AA",19805,1252,"PIT","PA","DFW","TX",1137,1150,13,13,0,0,"1100-1159",11,1201,1316,9,1333,1325,0,0,-1,"1300-1359",0,"",0,176,155,135,1067,5,1,0
"10679",3,8,5,5,"2016-08-05","AA",19805,1347,"PIT","PA","DFW","TX",600,653,53,53,1,3,"0600-0659",9,702,816,10,756,826,30,1,2,"0700-0759",0,"",0,176,153,134,1067,5,1,1
"10680",3,8,5,5,"2016-08-05","AA",19805,2186,"PIT","PA","DFW","TX",800,808,8,8,0,0,"0800-0859",20,828,944,15,955,959,4,0,0,"0900-0959",0,"",0,175,171,136,1067,5,1,1
"10681",3,8,5,5,"2016-08-05","AA",19805,1700,"PIT","PA","CLT","NC",1159,1213,14,14,0,0,"1100-1159",15,1228,1336,12,1328,1348,20,1,1,"1300-1359",0,"",0,89,95,68,366,2,1,0
"10682",3,8,5,5,"2016-08-05","AA",19805,1784,"PIT","PA","CLT","NC",700,708,8,8,0,0,"0700-0759",12,720,823,15,828,838,10,0,0,"0800-0859",0,"",0,88,90,63,366,2,1,1
"10683",3,8,5,5,"2016-08-05","AA",19805,1933,"PIT","PA","PHL","PA",710,700,-10,0,0,-1,"0700-0759",9,709,755,3,836,758,0,0,-2,"0800-0859",0,"",0,86,58,46,268,2,1,1
"10684",3,8,5,5,"2016-08-05","AA",19805,2065,"PIT","PA","CLT","NC",849,843,-6,0,0,-1,"0800-0859",14,857,1031,5,1023,1036,13,0,0,"1000-1059",0,"",0,94,113,94,366,2,1,1
"10685",3,8,5,5,"2016-08-05","AA",19805,2078,"PIT","PA","CLT","NC",1035,1027,-8,0,0,-1,"1000-1059",12,1039,1134,16,1204,1150,0,0,-1,"1200-1259",0,"",0,89,83,55,366,2,1,0
"10686",3,8,5,5,"2016-08-05","AA",19805,525,"PIT","PA","CLT","NC",520,518,-2,0,0,-1,"0001-0559",11,529,628,9,639,637,0,0,-1,"0600-0659",0,"",0,79,79,59,366,2,1,1
"10687",3,8,5,5,"2016-08-05","AA",19805,588,"PIT","PA","PHX","AZ",729,730,1,1,0,0,"0700-0759",32,802,938,15,900,953,53,1,3,"0900-0959",0,"",0,271,323,276,1814,8,1,1
"10688",3,8,5,5,"2016-08-05","AA",19805,727,"PIT","PA","LAX","CA",640,746,66,66,1,4,"0600-0659",10,756,949,28,846,1017,91,1,6,"0800-0859",0,"",0,306,331,293,2136,9,1,1
"10689",3,8,5,5,"2016-08-05","B6",20409,1486,"PIT","PA","BOS","MA",1115,1108,-7,0,0,-1,"1100-1159",14,1122,1233,5,1248,1238,0,0,-1,"1200-1259",0,"",0,93,90,71,496,2,1,0
"10690",3,8,5,5,"2016-08-05","B6",20409,1286,"PIT","PA","BOS","MA",844,842,-2,0,0,-1,"0800-0859",8,850,1015,4,1014,1019,5,0,0,"1000-1059",0,"",0,90,97,85,496,2,1,1
"10691",3,8,5,5,"2016-08-05","B6",20409,2007,"PIT","PA","FLL","FL",700,654,-6,0,0,-1,"0700-0759",12,706,916,12,943,928,0,0,-1,"0900-0959",0,"",0,163,154,130,994,4,1,1
"10692",3,8,5,5,"2016-08-05","OO",20304,5935,"PIT","PA","ORD","IL",1035,1030,-5,0,0,-1,"1000-1059",20,1050,1053,4,1112,1057,0,0,-1,"1100-1159",0,"",0,97,87,63,413,2,1,1
"10693",3,8,5,5,"2016-08-05","UA",19977,773,"PIT","PA","DEN","CO",904,859,-5,0,0,-1,"0900-0959",13,912,1011,13,1025,1024,0,0,-1,"1000-1059",0,"",0,201,205,179,1290,6,1,1
"10694",3,8,5,5,"2016-08-05","UA",19977,1164,"PIT","PA","ORD","IL",640,633,-7,0,0,-1,"0600-0659",9,642,645,35,714,720,6,0,0,"0700-0759",0,"",0,94,107,63,413,2,1,1
"10695",3,8,5,5,"2016-08-05","UA",19977,446,"PIT","PA","ORD","IL",1400,1408,8,8,0,0,"1400-1459",16,1424,1426,4,1434,1430,0,0,-1,"1400-1459",0,"",0,94,82,62,413,2,0,0
"10696",3,8,5,5,"2016-08-05","UA",19977,606,"PIT","PA","SFO","CA",738,758,20,20,1,1,"0700-0759",11,809,1005,24,1000,1029,29,1,1,"1000-1059",0,"",0,322,331,296,2254,10,1,1
"10697",3,8,5,5,"2016-08-05","WN",19393,2907,"PIT","PA","ATL","GA",720,715,-5,0,0,-1,"0700-0759",9,724,845,17,900,902,2,0,0,"0900-0959",0,"",0,100,107,81,526,3,1,1
"10698",3,8,5,5,"2016-08-05","WN",19393,1389,"PIT","PA","BNA","TN",630,626,-4,0,0,-1,"0600-0659",8,634,636,6,700,642,0,0,-2,"0700-0759",0,"",0,90,76,62,462,2,1,1
"10699",3,8,5,5,"2016-08-05","WN",19393,961,"PIT","PA","BWI","MD",535,531,-4,0,0,-1,"0001-0559",10,541,621,4,635,625,0,0,-1,"0600-0659",0,"",0,60,54,40,210,1,1,1
"10700",3,8,5,5,"2016-08-05","WN",19393,3103,"PIT","PA","BWI","MD",1030,1025,-5,0,0,-1,"1000-1059",15,1040,1121,4,1130,1125,0,0,-1,"1100-1159",0,"",0,60,60,41,210,1,1,1
"10701",3,8,5,5,"2016-08-05","WN",19393,1813,"PIT","PA","DAL","TX",1215,1211,-4,0,0,-1,"1200-1259",13,1224,1339,4,1400,1343,0,0,-2,"1400-1459",0,"",0,165,152,135,1060,5,0,0
"10702",3,8,5,5,"2016-08-05","WN",19393,1838,"PIT","PA","DEN","CO",1020,1018,-2,0,0,-1,"1000-1059",13,1031,1122,7,1140,1129,0,0,-1,"1100-1159",0,"",0,200,191,171,1290,6,1,1
"10703",3,8,5,5,"2016-08-05","WN",19393,1448,"PIT","PA","FLL","FL",745,738,-7,0,0,-1,"0700-0759",8,746,952,3,1020,955,0,0,-2,"1000-1059",0,"",0,155,137,126,994,4,1,1
"10704",3,8,5,5,"2016-08-05","WN",19393,2155,"PIT","PA","LAS","NV",620,621,1,1,0,0,"0600-0659",10,631,734,7,750,741,0,0,-1,"0700-0759",0,"",0,270,260,243,1910,8,1,1
"10705",3,8,5,5,"2016-08-05","WN",19393,700,"PIT","PA","MCO","FL",1305,1320,15,15,1,1,"1300-1359",19,1339,1526,11,1520,1537,17,1,1,"1500-1559",0,"",0,135,137,107,834,4,0,0
"10706",3,8,5,5,"2016-08-05","WN",19393,1371,"PIT","PA","MCO","FL",945,940,-5,0,0,-1,"0900-0959",15,955,1140,7,1155,1147,0,0,-1,"1100-1159",0,"",0,130,127,105,834,4,1,1
"10707",3,8,5,5,"2016-08-05","WN",19393,2073,"PIT","PA","MCO","FL",820,815,-5,0,0,-1,"0800-0859",10,825,1011,10,1030,1021,0,0,-1,"1000-1059",0,"",0,130,126,106,834,4,1,1
"10708",3,8,5,5,"2016-08-05","WN",19393,2129,"PIT","PA","MCO","FL",520,514,-6,0,0,-1,"0001-0559",13,527,713,8,730,721,0,0,-1,"0700-0759",0,"",0,130,127,106,834,4,1,1
"10709",3,8,5,5,"2016-08-05","WN",19393,3394,"PIT","PA","MCO","FL",1140,1138,-2,0,0,-1,"1100-1159",40,1218,1407,9,1350,1416,26,1,1,"1300-1359",0,"",0,130,158,109,834,4,1,0
"10710",3,8,5,5,"2016-08-05","WN",19393,2098,"PIT","PA","MDW","IL",1445,1443,-2,0,0,-1,"1400-1459",10,1453,1455,7,1510,1502,0,0,-1,"1500-1559",0,"",0,85,79,62,402,2,0,0
"10711",3,8,5,5,"2016-08-05","WN",19393,2183,"PIT","PA","MDW","IL",800,757,-3,0,0,-1,"0800-0859",8,805,807,7,830,814,0,0,-2,"0800-0859",0,"",0,90,77,62,402,2,1,1
"10712",3,8,5,5,"2016-08-05","WN",19393,6242,"PIT","PA","MDW","IL",555,602,7,7,0,0,"0001-0559",20,622,623,5,620,628,8,0,0,"0600-0659",0,"",0,85,86,61,402,2,1,1
"10713",3,8,5,5,"2016-08-05","WN",19393,330,"PIT","PA","PHX","AZ",1015,1022,7,7,0,0,"1000-1059",12,1034,1120,7,1140,1127,0,0,-1,"1100-1159",0,"",0,265,245,226,1814,8,1,1
"10714",3,8,5,5,"2016-08-05","WN",19393,2475,"PIT","PA","RSW","FL",520,515,-5,0,0,-1,"0001-0559",11,526,733,5,750,738,0,0,-1,"0700-0759",0,"",0,150,143,127,966,4,1,1
"10715",3,8,5,5,"2016-08-05","WN",19393,2146,"PIT","PA","STL","MO",1215,1216,1,1,0,0,"1200-1259",15,1231,1247,4,1300,1251,0,0,-1,"1300-1359",0,"",0,105,95,76,554,3,0,0
"10716",3,8,5,5,"2016-08-05","WN",19393,3378,"PIT","PA","TPA","FL",700,654,-6,0,0,-1,"0700-0759",10,704,854,3,920,857,0,0,-2,"0900-0959",0,"",0,140,123,110,873,4,1,1
"10717",3,8,5,5,"2016-08-05","DL",19790,975,"PIT","PA","ATL","GA",935,926,-9,0,0,-1,"0900-0959",15,941,1059,7,1120,1106,0,0,-1,"1100-1159",0,"",0,105,100,78,526,3,1,1
"10718",3,8,5,5,"2016-08-05","DL",19790,1209,"PIT","PA","ATL","GA",700,652,-8,0,0,-1,"0700-0759",16,708,829,14,853,843,0,0,-1,"0800-0859",0,"",0,113,111,81,526,3,1,1
"10719",3,8,5,5,"2016-08-05","DL",19790,1524,"PIT","PA","MSP","MN",645,640,-5,0,0,-1,"0600-0659",25,705,749,3,756,752,0,0,-1,"0700-0759",0,"",0,131,132,104,726,3,1,1
"10720",3,8,5,5,"2016-08-05","DL",19790,1599,"PIT","PA","ATL","GA",1330,1335,5,5,0,0,"1300-1359",16,1351,1500,5,1521,1505,0,0,-2,"1500-1559",0,"",0,111,90,69,526,3,0,0
"10721",3,8,5,5,"2016-08-05","DL",19790,1295,"PIT","PA","ATL","GA",1124,1123,-1,0,0,-1,"1100-1159",12,1135,1247,6,1313,1253,0,0,-2,"1300-1359",0,"",0,109,90,72,526,3,1,0
"10722",3,8,5,5,"2016-08-05","DL",19790,2290,"PIT","PA","ATL","GA",600,609,9,9,0,0,"0600-0659",12,621,742,8,744,750,6,0,0,"0700-0759",0,"",0,104,101,81,526,3,1,1
"10723",3,8,5,5,"2016-08-05","DL",19790,2494,"PIT","PA","DTW","MI",632,628,-4,0,0,-1,"0600-0659",18,646,731,5,742,736,0,0,-1,"0700-0759",0,"",0,70,68,45,201,1,1,1
"10724",3,8,5,5,"2016-08-05","EV",20366,5105,"PIT","PA","LGA","NY",1330,1324,-6,0,0,-1,"1300-1359",17,1341,1440,29,1505,1509,4,0,0,"1500-1559",0,"",0,95,105,59,335,2,0,0
"10725",3,8,5,5,"2016-08-05","EV",20366,4422,"PIT","PA","EWR","NJ",905,856,-9,0,0,-1,"0900-0959",12,908,1007,6,1030,1013,0,0,-2,"1000-1059",0,"",0,85,77,59,319,2,1,1
"10726",3,8,5,5,"2016-08-05","F9",20436,1517,"PIT","PA","ATL","GA",1405,1406,1,1,0,0,"1400-1459",12,1418,1529,21,1554,1550,0,0,-1,"1500-1559",0,"",0,109,104,71,526,3,0,0
"10727",3,8,5,5,"2016-08-05","F9",20436,275,"PIT","PA","DEN","CO",900,850,-10,0,0,-1,"0900-0959",11,901,957,8,1021,1005,0,0,-2,"1000-1059",0,"",0,201,195,176,1290,6,1,1
"10728",3,8,5,5,"2016-08-05","AA",19805,1252,"DFW","TX","PIT","PA",715,732,17,17,1,1,"0700-0759",10,742,1100,2,1056,1102,6,0,0,"1000-1059",0,"",0,161,150,138,1067,5,1,1
"10729",3,8,5,5,"2016-08-05","AA",19805,1426,"DFW","TX","PIT","PA",1050,1045,-5,0,0,-1,"1000-1059",16,1101,1421,5,1432,1426,0,0,-1,"1400-1459",0,"",0,162,161,140,1067,5,1,0
"10730",3,8,5,5,"2016-08-05","AA",19805,1677,"CLT","NC","PIT","PA",945,938,-7,0,0,-1,"0900-0959",31,1009,1130,6,1116,1136,20,1,1,"1100-1159",0,"",0,91,118,81,366,2,1,1
"10731",3,8,5,5,"2016-08-05","AA",19805,1842,"CLT","NC","PIT","PA",1310,1307,-3,0,0,-1,"1300-1359",12,1319,1414,4,1436,1418,0,0,-2,"1400-1459",0,"",0,86,71,55,366,2,0,0
"10732",3,8,5,5,"2016-08-05","AA",19805,1904,"CLT","NC","PIT","PA",800,756,-4,0,0,-1,"0800-0859",16,812,908,4,929,912,0,0,-2,"0900-0959",0,"",0,89,76,56,366,2,1,1
"10733",3,8,5,5,"2016-08-05","B6",20409,1485,"BOS","MA","PIT","PA",855,842,-13,0,0,-1,"0800-0859",14,856,1015,5,1039,1020,0,0,-2,"1000-1059",0,"",0,104,98,79,496,2,1,1
"10734",3,8,5,5,"2016-08-05","B6",20409,1285,"BOS","MA","PIT","PA",625,615,-10,0,0,-1,"0600-0659",16,631,750,3,806,753,0,0,-1,"0800-0859",0,"",0,101,98,79,496,2,1,1
"10735",3,8,5,5,"2016-08-05","OO",20304,5310,"IAH","TX","PIT","PA",1020,1026,6,6,0,0,"1000-1059",13,1039,1409,5,1414,1414,0,0,0,"1400-1459",0,"",0,174,168,150,1117,5,1,0
"10736",3,8,5,5,"2016-08-05","OO",20304,5537,"ORD","IL","PIT","PA",730,728,-2,0,0,-1,"0700-0759",16,744,948,5,959,953,0,0,-1,"0900-0959",0,"",0,89,85,64,413,2,1,1
"10737",3,8,5,5,"2016-08-05","UA",19977,680,"ORD","IL","PIT","PA",1040,1037,-3,0,0,-1,"1000-1059",30,1107,1305,5,1308,1310,2,0,0,"1300-1359",0,"",0,88,93,58,413,2,1,0
"10738",3,8,5,5,"2016-08-05","WN",19393,699,"FLL","FL","PIT","PA",955,1013,18,18,1,1,"0900-0959",10,1023,1234,7,1230,1241,11,0,0,"1200-1259",0,"",0,155,148,131,994,4,1,0
"10739",3,8,5,5,"2016-08-05","WN",19393,330,"ATL","GA","PIT","PA",805,803,-2,0,0,-1,"0800-0859",18,821,938,8,940,946,6,0,0,"0900-0959",0,"",0,95,103,77,526,3,1,1
"10740",3,8,5,5,"2016-08-05","WN",19393,1838,"BWI","MD","PIT","PA",845,842,-3,0,0,-1,"0800-0859",16,858,933,7,950,940,0,0,-1,"0900-0959",0,"",0,65,58,35,210,1,1,1
"10741",3,8,5,5,"2016-08-05","WN",19393,1813,"MCO","FL","PIT","PA",925,920,-5,0,0,-1,"0900-0959",7,927,1117,7,1140,1124,0,0,-2,"1100-1159",0,"",0,135,124,110,834,4,1,1
"10742",3,8,5,5,"2016-08-05","WN",19393,3103,"MCO","FL","PIT","PA",745,739,-6,0,0,-1,"0700-0759",13,752,943,7,955,950,0,0,-1,"0900-0959",0,"",0,130,131,111,834,4,1,1
"10743",3,8,5,5,"2016-08-05","WN",19393,1371,"MDW","IL","PIT","PA",645,638,-7,0,0,-1,"0600-0659",12,650,844,4,905,848,0,0,-2,"0900-0959",0,"",0,80,70,54,402,2,1,1
"10744",3,8,5,5,"2016-08-05","WN",19393,2146,"MDW","IL","PIT","PA",920,919,-1,0,0,-1,"0900-0959",8,927,1132,6,1140,1138,0,0,-1,"1100-1159",0,"",0,80,79,65,402,2,1,1
